fog_index,rainfall_mm,signal_status,congestion_level,time_of_day,train_type,actual_delay_min
0.2378,37.74,2,0.7489,8,1,165
0.8285,16.07,0,0.9059,7,1,126
0.9701,35.97,2,0.9498,6,0,225
0.4592,48.31,1,0.825,18,1,137
0.6359,17.89,2,0.2049,9,1,141
0.7904,49.95,1,0.154,19,0,132
0.2415,31.92,0,0.059,19,1,42
0.8645,37.43,0,0.582,15,1,120
0.2802,12.61,1,0.4872,2,0,80
0.7758,32.15,2,0.1093,17,2,153
0.1121,25.55,2,0.4648,4,0,118
0.2884,47.82,0,0.5673,13,1,84
0.5336,45.23,2,0.723,5,2,173
0.5249,19.83,1,0.4142,1,2,105
0.8504,47.34,1,0.3184,15,0,131
0.9961,44.24,0,0.6657,10,1,147
0.1072,29.52,1,0.6842,15,0,88
0.2714,4.11,1,0.2704,11,2,62
0.3576,8.04,2,0.0198,8,0,107
0.4789,3.84,1,0.9457,0,2,131
0.4939,5.4,1,0.7553,6,2,116
0.8562,48.85,1,0.2011,21,1,132
0.7706,10.61,1,0.5657,18,2,123
0.0189,34.54,1,0.5949,11,1,83
0.455,31.83,0,0.126,0,1,61
0.6181,31.56,2,0.1917,23,0,153
0.4604,10.34,0,0.9567,17,2,96
0.1306,28.97,2,0.508,0,0,129
0.3975,31.28,2,0.1914,5,1,131
0.4117,28.52,2,0.7976,4,2,173
0.1877,9.31,0,0.4706,21,2,45
0.7563,36.15,0,0.6384,22,2,108
0.3214,3.66,0,0.2975,9,1,53
0.589,29.56,1,0.0579,4,2,91
0.5157,21.81,2,0.1649,15,2,134
0.8774,12.51,2,0.973,6,0,206
0.122,40.37,2,0.6236,2,1,136
0.1143,8.79,2,0.8311,6,1,137
0.3003,46.65,0,0.0215,6,0,59
0.4312,44.23,2,0.7655,1,2,173
0.2985,18.03,0,0.485,16,0,61
0.7632,15.26,2,0.6653,8,0,194
0.2453,6.87,2,0.3582,13,0,126
0.0848,45.82,2,0.6209,13,0,150
0.4138,31.38,1,0.0356,18,1,86
0.7734,1.59,1,0.0456,18,2,104
0.8506,25.55,1,0.7988,13,2,157
0.7333,4.29,1,0.1245,20,2,97
0.5579,28.69,1,0.014,13,2,91
0.7242,25.45,1,0.9125,0,1,144
0.6814,4.14,0,0.2655,20,2,73
0.2344,40.79,1,0.5824,18,0,95
0.5508,13.12,2,0.8389,10,1,164
0.7706,27.07,2,0.7459,9,0,187
0.3171,31.95,0,0.0466,21,2,53
0.654,48.12,0,0.5609,10,2,105
0.4815,24.69,1,0.5418,8,2,105
0.5032,45.87,2,0.3501,17,0,164
0.0901,17.74,0,0.7536,7,0,52
0.6662,42.87,0,0.964,9,2,125
0.8657,11.79,0,0.1472,18,1,81
0.1414,35.37,0,0.1452,5,1,40
0.3661,4.43,0,0.7347,0,1,77
0.0487,49.3,2,0.4544,8,2,136
0.0296,47.7,2,0.7952,4,0,148
0.9897,22.11,1,0.1411,8,1,129
0.4935,26.2,0,0.0399,1,0,64
0.3555,29.89,2,0.6979,14,2,163
0.2749,13.75,0,0.9947,12,0,86
0.98,33.72,0,0.0948,6,0,100
0.2523,34.93,0,0.8643,15,0,84
0.7257,26.25,1,0.3853,3,2,121
0.2838,7.39,2,0.0168,0,0,108
0.0705,45.96,1,0.51,11,2,93
0.6833,5.75,1,0.2789,3,2,103
0.0016,31.46,1,0.6934,20,2,78
0.6757,5.15,2,0.2878,7,1,148
0.2504,7.31,2,0.4817,10,1,126
0.7461,1.03,1,0.2006,7,2,95
0.7698,18.17,1,0.8281,10,0,137
0.7241,31.98,1,0.9254,2,0,148
0.0245,26.08,2,0.4033,22,0,110
0.7037,33.73,1,0.4489,4,2,123
0.9901,33.75,2,0.9827,9,0,234
0.2426,7.01,0,0.1421,20,2,27
0.2742,2.87,2,0.8086,10,2,140
0.8135,31.27,2,0.5673,16,2,187
0.1604,32.66,2,0.8807,1,1,157
0.6606,27.84,2,0.2924,7,1,154
0.755,12.29,1,0.2962,18,2,115
0.0372,40.54,0,0.3258,6,1,50
0.5538,3.78,1,0.0166,9,2,71
0.5759,31.62,1,0.1699,1,1,101
0.3034,6.02,0,0.9946,12,2,75
0.8763,32.72,0,0.2489,8,1,114
0.1627,20.89,0,0.0199,20,0,36
0.3642,35.91,1,0.2785,9,2,92
0.8487,2.61,0,0.4084,19,1,95
0.1906,27.75,2,0.5478,21,0,125
0.8214,7.24,0,0.0686,20,0,85
0.0791,34.12,2,0.7904,17,0,139
0.4892,6.0,2,0.8255,14,1,167
0.0753,3.68,1,0.2132,11,2,50
0.6779,35.66,1,0.7984,1,0,140
0.7906,3.18,2,0.3614,3,0,156
0.8499,11.23,0,0.4231,9,2,98
0.9813,41.24,2,0.9364,15,2,222
0.672,40.48,1,0.8919,0,1,150
0.7691,42.71,0,0.3751,22,0,103
0.5058,16.3,2,0.4881,23,2,156
0.9127,26.4,1,0.2865,1,1,123
0.6438,38.67,0,0.5154,2,0,104
0.8836,6.85,1,0.6819,20,0,129
0.2355,36.22,1,0.0927,4,0,69
0.4967,4.87,2,0.9198,4,1,179
0.7298,45.66,1,0.7189,4,2,151
0.2027,31.87,2,0.0968,16,2,106
0.2113,24.67,2,0.869,3,2,153
0.978,24.24,0,0.7437,4,2,129
0.4346,9.07,1,0.3131,9,2,80
0.1818,17.3,0,0.5214,14,0,43
0.3315,36.36,1,0.8601,23,1,113
0.3974,27.05,0,0.9681,5,1,94
0.6231,26.47,1,0.2811,6,2,104
0.923,9.76,0,0.6506,13,2,114
0.9866,34.52,1,0.8602,10,2,171
0.6517,19.6,1,0.9882,14,0,143
0.6999,9.14,2,0.0707,5,1,138
0.3218,47.19,2,0.5036,14,0,159
0.8572,25.34,1,0.8737,22,0,151
0.2178,26.4,1,0.0032,16,1,60
0.1064,49.07,2,0.4372,17,1,139
0.9733,18.32,2,0.5842,1,2,196
0.8641,47.15,0,0.5265,21,2,117
0.3036,34.75,1,0.7328,16,1,120
0.6752,31.65,2,0.0655,15,1,144
0.467,11.72,0,0.7854,3,0,86
0.3231,2.59,0,0.2832,13,0,48
0.2868,21.89,2,0.8242,16,2,154
0.136,0.51,2,0.4195,14,2,107
0.5493,3.55,1,0.0429,2,2,79
0.4466,29.77,1,0.9639,0,0,139
0.5122,36.22,1,0.7805,11,1,133
0.2154,8.4,1,0.3478,17,0,66
0.9386,36.63,2,0.27,9,2,185
0.6386,47.49,2,0.589,16,1,191
0.8996,37.16,1,0.9873,23,2,177
0.1093,39.24,0,0.2902,21,1,49
0.6229,35.04,0,0.9483,15,1,122
0.8495,11.24,0,0.3304,17,1,94
0.3309,18.04,1,0.7041,2,2,95
0.1951,47.46,1,0.3817,2,0,93
0.265,33.06,2,0.0851,16,1,125
0.2729,39.45,2,0.9362,19,1,163
0.4472,48.43,1,0.1639,4,0,93
0.326,11.57,0,0.9447,14,2,82
0.2713,16.08,2,0.1033,6,2,117
0.6485,32.24,2,0.2669,2,0,163
0.053,1.22,1,0.9209,9,2,86
0.3404,28.56,0,0.6585,10,2,76
0.6898,40.43,1,0.1895,18,0,108
0.1758,30.52,1,0.5921,20,1,90
0.2209,14.77,2,0.1804,22,1,110
0.2007,36.21,1,0.8744,2,0,118
0.0009,7.3,1,0.0498,22,2,35
0.4738,44.74,1,0.5298,12,2,109
0.039,5.05,1,0.0635,4,0,42
0.2729,43.17,0,0.695,15,0,93
0.9948,24.89,0,0.9358,1,2,143
0.9184,21.43,2,0.8311,11,2,214
0.2151,25.03,1,0.3717,19,0,75
0.31,10.01,2,0.2369,23,1,128
0.4637,22.88,1,0.121,6,1,82
0.8444,42.49,2,0.8736,4,0,210
0.8026,40.05,0,0.0811,13,2,100
0.1262,8.15,0,0.6288,3,0,52
0.1244,33.67,1,0.3673,23,2,67
0.4167,42.84,2,0.9958,7,0,185
0.8701,40.99,0,0.5088,4,2,119
0.8821,21.28,1,0.5488,5,0,141
0.1074,2.4,0,0.9179,8,2,54
0.5743,46.56,2,0.9696,17,1,209
0.1557,19.79,1,0.5836,20,1,77
0.6861,18.05,1,0.7962,17,0,134
0.9164,37.98,0,0.6348,15,2,120
0.4548,13.2,0,0.4274,6,1,69
0.0831,41.74,1,0.0573,22,0,60
0.5793,3.8,1,0.7177,23,1,112
0.4085,37.04,2,0.7003,15,1,165
0.8109,48.29,0,0.1167,18,2,97
0.3403,49.79,0,0.2301,7,1,64
0.8749,46.19,0,0.7321,10,0,140
0.2737,43.54,0,0.1497,19,1,54
0.1575,13.94,0,0.6909,10,1,66
0.3065,48.33,1,0.718,18,1,104
0.0349,46.39,0,0.3533,20,1,47
0.2812,26.72,0,0.2582,22,1,50
0.6601,20.1,2,0.373,6,0,162
0.1423,5.46,1,0.3592,11,0,64
0.1114,29.53,2,0.607,9,2,136
0.1324,35.03,2,0.7438,12,0,143
0.0776,20.2,0,0.8618,17,2,61
0.8746,20.3,1,0.03,7,1,113
0.9441,28.67,2,0.7266,5,1,206
0.0466,1.39,1,0.3142,6,0,52
0.7601,47.89,2,0.8386,18,0,206
0.7372,14.5,2,0.0757,23,2,147
0.9969,7.04,1,0.5512,2,2,140
0.3479,0.27,0,0.5487,23,0,65
0.2855,42.84,1,0.3265,0,2,93
0.4531,43.16,2,0.9703,12,2,191
0.8566,4.77,1,0.1069,3,0,101
0.7286,7.61,2,0.1364,22,0,148
0.4716,22.4,1,0.6443,18,0,117
0.2446,9.29,1,0.5143,8,2,85
0.727,36.79,2,0.2645,16,2,181
0.8545,2.9,0,0.3043,20,2,86
0.4,27.49,1,0.157,5,0,83
0.6686,19.14,0,0.8678,15,2,107
0.4002,23.25,1,0.5695,7,2,102
0.4785,21.24,2,0.2448,17,2,136
0.5249,7.66,2,0.3934,13,1,146
0.7757,11.01,0,0.9067,17,2,118
0.9775,3.24,2,0.8868,15,2,204
0.4444,5.76,2,0.0691,15,0,134
0.3423,48.89,2,0.6541,2,1,167
0.3736,13.99,1,0.153,20,1,72
0.1339,15.35,0,0.2109,4,1,33
0.2969,6.36,1,0.8642,9,1,94
0.0864,37.76,2,0.8952,12,2,145
0.4279,46.21,1,0.0827,20,2,91
0.1674,39.49,1,0.8739,15,1,104
0.3464,30.63,0,0.7285,4,2,87
0.7936,40.66,1,0.7757,6,2,153
0.2459,20.21,1,0.7918,4,0,98
0.6119,42.97,1,0.5072,14,2,124
0.9012,39.93,2,0.9469,17,2,219
0.5669,0.09,0,0.2004,17,2,69
0.1938,24.39,0,0.505,18,1,56
0.3448,13.23,2,0.3186,16,0,138
0.5904,4.31,2,0.8224,21,2,171
0.5066,42.31,0,0.0827,21,1,71
0.1486,0.4,2,0.4337,6,1,107
0.4468,36.51,0,0.7735,7,2,101
0.5431,49.41,0,0.3123,1,1,91
0.2673,24.1,0,0.2405,6,0,50
0.6124,18.56,1,0.2625,12,2,110
0.0702,30.29,0,0.7136,15,0,60
0.3366,40.23,0,0.2868,21,0,61
0.8043,12.01,2,0.4027,14,2,168
0.2593,12.54,1,0.5457,23,2,82
0.6052,30.36,1,0.9408,13,1,136
0.41,46.99,2,0.7943,20,2,165
0.3165,14.92,0,0.1853,19,0,42
0.9161,18.84,2,0.8831,11,0,209
0.3433,49.67,1,0.8448,20,0,125
0.2367,8.81,2,0.7452,20,1,133
0.9093,3.85,2,0.5169,7,1,175
0.7459,29.49,0,0.0698,5,0,85
0.6818,1.21,0,0.7115,2,2,96
0.0495,9.02,1,0.5183,22,1,72
0.1312,31.11,1,0.3098,10,1,61
0.6383,32.98,0,0.0099,13,2,70
0.2094,25.52,0,0.231,6,1,43
0.2256,19.19,2,0.6057,9,0,137
0.7791,28.81,2,0.1123,9,2,160
0.2859,32.17,0,0.6554,13,0,66
0.0716,40.17,2,0.8197,4,0,147
0.0364,39.64,0,0.3182,18,1,46
0.4432,33.24,1,0.082,9,1,78
0.6171,44.71,0,0.1397,5,0,76
0.8689,41.9,1,0.3579,0,2,136
0.1108,6.66,0,0.8134,2,0,58
0.1967,47.83,0,0.6343,6,2,75
0.5298,44.59,0,0.8679,17,1,117
0.3641,16.05,0,0.9944,20,0,94
0.4825,1.01,0,0.2026,22,1,60
0.9241,30.2,1,0.6948,7,0,155
0.5449,21.92,2,0.4665,15,2,150
0.4151,37.48,0,0.4935,6,1,81
0.9894,26.23,2,0.3256,3,1,183
0.0652,3.82,1,0.3425,13,2,62
0.9321,12.23,0,0.6763,15,1,120
0.5017,44.13,0,0.6208,18,1,101
0.5038,1.88,2,0.3185,2,1,136
0.922,36.83,0,0.1186,17,1,109
0.5073,14.6,1,0.5782,7,0,111
0.4384,22.63,0,0.7394,6,2,90
0.2725,26.55,2,0.5586,0,1,134
0.6588,12.5,2,0.0037,4,1,139
0.5696,32.6,0,0.2823,11,2,68
0.2143,34.67,0,0.7786,4,1,79
0.7094,4.25,1,0.7425,7,2,115
0.6441,18.7,1,0.0104,12,0,92
0.3973,37.22,1,0.4703,2,0,101
0.0044,36.08,1,0.4373,21,1,78
0.4466,27.23,0,0.6523,7,1,94
0.0061,38.88,0,0.125,18,2,34
0.075,5.38,1,0.6214,15,1,73
0.4306,5.91,2,0.9469,18,2,162
0.0819,32.87,2,0.3717,6,0,128
0.2757,34.67,1,0.3374,4,1,91
0.6555,40.73,2,0.0283,3,2,152
0.3086,9.05,1,0.0574,5,1,59
0.9976,25.84,1,0.9316,13,0,174
0.9163,33.04,1,0.9755,14,2,172
0.5853,11.18,1,0.0056,18,2,79
0.9669,25.85,0,0.9007,23,0,137
0.868,31.92,2,0.174,19,1,176
0.3189,10.72,0,0.5614,8,2,60
0.7496,18.78,0,0.6781,11,0,107
0.1368,10.82,1,0.3591,22,0,62
0.6846,45.15,0,0.529,17,2,115
0.4911,11.84,0,0.6275,10,2,72
0.0168,6.04,1,0.1939,19,0,37
0.2742,1.76,0,0.9943,3,1,78
0.9554,2.25,0,0.2039,16,2,84
0.3158,9.58,1,0.0103,22,2,62
0.1815,30.41,1,0.9443,12,2,98
0.1875,0.88,2,0.4291,14,0,121
0.4792,14.34,0,0.3986,1,1,61
0.8426,2.91,2,0.2757,14,2,167
0.758,20.18,1,0.0258,6,0,100
0.4369,2.43,1,0.2646,23,0,72
0.2087,30.38,2,0.3933,7,1,120
0.0461,34.42,0,0.5203,7,2,47
0.4626,36.57,2,0.4576,9,1,157
0.8148,11.22,0,0.879,16,1,114
0.7297,43.43,1,0.9113,22,1,156
0.4086,34.51,0,0.3172,8,2,81
0.5947,2.83,1,0.9596,5,1,123
0.4362,22.04,2,0.8649,18,0,182
0.579,38.39,2,0.9276,12,1,192
0.5175,15.54,2,0.7063,10,0,168
0.681,19.08,2,0.1983,23,2,156
0.5077,31.48,1,0.1952,11,2,100
0.9406,2.77,1,0.9087,14,2,155
0.428,48.35,2,0.507,23,0,175
0.0159,8.72,0,0.8905,5,2,54
0.2364,1.33,2,0.7205,21,0,134
0.5006,0.27,1,0.2125,23,0,81
0.5406,19.98,1,0.3848,11,0,106
0.5524,44.21,1,0.9678,8,1,144
0.7146,40.99,2,0.0196,3,0,159
0.2746,45.6,2,0.7146,1,1,163
0.6649,26.69,0,0.9788,23,0,123
0.704,22.44,2,0.1041,10,2,152
0.4113,19.29,2,0.272,16,1,135
0.4022,2.32,2,0.547,5,2,144
0.1789,45.48,2,0.8438,7,0,153
0.414,24.81,2,0.5065,19,2,145
0.7868,22.75,0,0.0596,15,1,83
0.909,25.76,1,0.1272,5,0,118
0.5936,39.71,2,0.3759,0,2,162
0.2994,11.22,2,0.3225,19,2,131
0.6823,35.5,1,0.2197,1,2,115
0.7401,35.54,2,0.8401,0,2,198
0.3322,42.48,2,0.0269,7,2,139
0.8265,0.43,0,0.8293,22,0,113
0.0737,8.52,2,0.9217,15,0,136
0.0108,23.55,1,0.6301,1,0,82
0.123,42.53,1,0.6254,22,0,93
0.156,48.26,0,0.149,22,0,44
0.8789,29.74,2,0.5683,16,2,191
0.425,10.61,0,0.3752,1,1,60
0.2749,9.23,1,0.229,0,0,65
0.4291,31.97,0,0.5833,20,1,92
0.3948,10.5,2,0.0012,19,0,117
0.3015,27.65,1,0.2764,19,0,81
0.1379,41.74,0,0.656,11,0,70
0.6559,19.49,0,0.455,14,1,95
0.1366,18.92,2,0.1456,4,0,107
0.7754,1.81,0,0.0013,0,2,76
0.2017,12.7,2,0.2704,5,2,126
0.7314,34.91,0,0.5491,14,2,108
0.8056,18.02,2,0.5345,9,2,192
0.1253,7.91,1,0.1311,14,2,52
0.0867,5.29,0,0.6137,10,2,43
0.9496,4.75,2,0.9989,13,2,204
0.463,32.96,0,0.5849,22,0,91
0.6302,30.63,2,0.5276,15,1,169
0.0233,25.93,1,0.6226,22,0,73
0.2787,25.02,1,0.8797,23,2,109
0.5054,7.66,0,0.946,14,0,98
0.8862,25.03,0,0.041,23,1,94
0.2714,3.0,0,0.205,5,1,43
0.7752,46.29,2,0.1158,12,2,180
0.6622,2.9,0,0.7724,1,0,98
0.1153,21.18,0,0.0456,2,2,23
0.2934,0.03,0,0.9026,3,1,78
0.2379,39.31,2,0.0206,3,2,112
0.4425,8.31,2,0.6025,9,1,152
0.6353,46.25,2,0.2756,17,1,164
0.4334,2.2,0,0.4706,23,0,57
0.2445,41.04,1,0.4419,23,0,89
0.6959,32.83,2,0.7489,4,1,179
0.5845,12.49,0,0.4966,10,0,81
0.5193,10.12,2,0.4212,10,2,142
0.5544,17.88,0,0.7303,2,0,89
0.2219,41.42,2,0.9258,0,0,176
0.6804,43.1,1,0.7939,8,0,154
0.3875,8.76,2,0.7367,20,2,151
0.3635,17.67,1,0.4877,9,1,87
0.1497,11.87,2,0.9002,9,0,139
0.5968,6.13,2,0.4863,23,0,159
0.6027,32.32,0,0.9303,9,2,115
0.3403,17.29,1,0.8029,16,2,109
0.8599,11.27,1,0.1503,23,0,119
0.8455,43.3,1,0.047,2,1,114
0.1091,37.42,2,0.7409,12,0,141
0.695,38.69,0,0.6858,8,2,114
0.3938,1.96,0,0.6021,2,2,66
0.9997,45.76,1,0.9762,1,1,179
0.225,28.74,2,0.5454,15,2,143
0.2805,25.19,0,0.3479,15,0,57
0.4421,0.53,1,0.565,13,2,94
0.2687,44.88,2,0.0284,16,0,131
0.692,27.19,1,0.5793,17,2,125
0.4809,41.26,1,0.9024,1,2,131
0.2209,32.78,1,0.0043,0,1,68
0.5064,39.83,2,0.8453,8,0,175
0.8888,34.65,2,0.8019,13,2,213
0.7924,46.05,1,0.1061,21,2,120
0.4988,11.27,1,0.8468,23,2,113
0.2885,10.11,0,0.7635,19,0,69
0.1799,35.63,1,0.491,6,0,102
0.8784,25.07,2,0.2452,13,1,172
0.7102,29.96,1,0.2881,2,1,107
0.5722,35.43,2,0.6123,11,0,181
0.8794,27.37,1,0.2463,2,0,127
0.1217,39.38,2,0.3254,23,1,129
0.6825,15.94,2,0.9308,10,2,188
0.2167,42.95,1,0.7293,17,0,104
0.1206,5.38,2,0.7361,2,0,135
0.4656,31.7,2,0.9559,22,2,172
0.3874,44.51,0,0.0058,12,0,60
0.9412,12.63,0,0.2445,1,0,95
0.324,16.34,2,0.658,8,2,155
0.8149,15.27,1,0.4383,5,0,124
0.7488,28.21,0,0.1128,1,0,80
0.6679,20.64,2,0.7812,0,0,185
0.9204,5.4,1,0.0471,17,1,103
0.4079,44.56,0,0.5439,20,2,95
0.3897,10.23,0,0.5625,15,2,67
0.1609,26.7,2,0.636,16,1,135
0.2758,29.74,2,0.3156,0,2,137
0.8798,2.04,1,0.0236,4,1,108
0.4744,4.79,2,0.889,0,2,161
0.3414,48.58,0,0.9292,23,1,99
0.2161,33.23,2,0.482,17,0,131
0.485,1.68,0,0.0206,22,2,45
0.7167,39.71,1,0.5809,21,2,133
0.2867,25.43,2,0.3159,5,0,134
0.7577,3.76,1,0.1825,12,0,103
0.6298,34.04,2,0.169,15,2,161
0.7876,24.97,1,0.1793,17,0,113
0.2509,10.25,0,0.3308,16,2,44
0.631,43.89,0,0.2806,10,2,99
0.1537,14.57,0,0.8364,0,0,79
0.3638,14.23,0,0.4953,22,2,64
0.7244,13.64,0,0.4276,16,0,93
0.6317,38.37,2,0.1458,20,0,157
0.1879,35.31,0,0.8759,5,1,83
0.8583,45.16,0,0.0548,2,2,104
0.0534,11.47,2,0.2395,21,0,100
0.5952,39.32,1,0.6215,19,0,125
0.9838,28.65,0,0.7023,20,0,131
0.5315,15.43,2,0.8012,10,2,169
0.8007,1.77,0,0.4103,21,1,91
0.5952,40.95,2,0.3467,5,0,160
0.7831,12.05,0,0.2886,18,0,78
0.6556,31.59,1,0.5681,11,2,122
0.6911,27.44,1,0.3486,3,2,117
0.2278,0.22,1,0.3281,17,2,69
0.7418,49.72,2,0.0169,8,1,173
0.2379,40.72,1,0.9483,3,2,106
0.9806,24.32,1,0.0606,17,1,124
0.2278,34.02,0,0.2709,18,1,52
0.2367,23.83,1,0.9214,7,1,111
0.8587,37.23,2,0.7353,23,1,197
0.243,6.72,2,0.5781,17,1,133
0.3609,22.32,1,0.6608,0,1,99
0.7146,16.78,1,0.0971,8,1,102
0.1587,22.98,1,0.8086,23,2,100
0.1591,22.52,2,0.2501,4,2,117
0.4864,7.15,2,0.9562,22,1,175
0.2437,48.82,1,0.2314,12,1,90
0.2357,0.77,2,0.6254,16,2,133
0.0092,0.5,0,0.5453,16,1,28
0.3704,18.67,2,0.1431,12,0,125
0.3183,31.02,2,0.3629,12,2,134
0.0312,8.98,2,0.7813,13,2,120
0.6212,26.66,1,0.2126,15,1,107
0.6267,36.14,2,0.9629,17,2,198
0.0708,4.7,1,0.2955,10,0,51
0.317,49.22,2,0.6267,10,2,168
0.8728,16.84,0,0.6189,18,0,113
0.5822,32.12,1,0.4708,18,2,114
0.412,5.54,1,0.6554,15,1,98
0.4651,35.47,2,0.7436,11,1,167
0.2083,42.02,2,0.619,13,2,152
0.8119,5.26,2,0.56,13,0,164
0.914,6.29,0,0.6066,10,2,110
0.9107,14.05,1,0.402,4,0,125
0.2239,0.6,0,0.0709,12,2,34
0.3107,49.3,2,0.1597,10,2,147
0.1606,29.92,0,0.6067,1,0,66
0.3072,30.38,1,0.9272,22,2,108
0.3328,47.95,1,0.0257,16,2,87
0.6331,41.6,2,0.544,2,1,183
0.1896,40.71,2,0.2521,4,1,130
0.9194,16.98,2,0.5617,13,0,181
0.1031,16.74,1,0.7497,20,2,80
0.0069,14.59,0,0.7355,11,2,55
0.8549,17.33,2,0.7249,19,2,187
0.7038,18.48,0,0.7789,3,0,111
0.3554,7.0,1,0.0726,12,1,62
0.5955,17.8,1,0.5096,19,2,113
0.2235,22.34,1,0.2618,20,2,72
0.1684,15.47,2,0.9213,5,2,151
0.4711,8.27,0,0.7829,16,1,86
0.3532,18.67,1,0.1075,0,2,79
0.6152,24.05,0,0.2432,3,1,83
